V1,Gene,Input.x,Rank.x,baseMean.x,Input.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,Shrinkage,num.trans,Variant_Alleles,Dfam_conserved,Dfam_simple
933,ENSG00000130962,TPM,2932,681.0885319,Counts,2948,690.1273958,6.933571387,-16,2940,None,9,,,
937,ENSG00000143190,TPM,2936,685.9337685,Counts,2952,688.8893509,6.937681435,-16,2944,None,17,,,
951,ENSG00000102910,TPM,2951,2942.247055,Counts,2967,2968.46312,8.395359652,-16,2959,None,9,,,
955,ENSG00000113407,TPM,2955,5002.340757,Counts,2971,5070.877597,8.927682929,-16,2963,None,16,,,
959,ENSG00000159377,TPM,2959,2601.070641,Counts,2975,2639.297987,8.274030496,-16,2967,None,7,,,
960,ENSG00000130939,TPM,2960,1512.08257,Counts,2976,1531.752439,7.731035053,-16,2968,None,10,,,
962,ENSG00000134697,TPM,2962,4389.076963,Counts,2978,4451.261262,8.797050872,-16,2970,None,9,,,
970,ENSG00000113240,TPM,2970,2156.049077,Counts,2986,2185.353302,8.086018115,-16,2978,None,15,,,
1010,ENSG00000278053,TPM,3013,3433.775812,Counts,3029,3481.680984,8.551520471,-16,3021,None,8,,,
1012,ENSG00000185222,TPM,3015,3963.98516,Counts,3031,4021.991813,8.695336208,-16,3023,None,3,,,
1023,ENSG00000113312,TPM,3026,3731.884294,Counts,3042,3786.918548,8.635037304,-16,3034,None,5,,,
1028,ENSG00000132718,TPM,3031,3490.320518,Counts,3047,3541.815791,8.568119817,-16,3039,None,1,,,
1029,ENSG00000180957,TPM,3032,3952.56277,Counts,3048,4010.327287,8.692444213,-16,3040,None,11,,,
1033,ENSG00000125995,TPM,3036,1651.148448,Counts,3052,1674.544717,7.819403574,-16,3044,None,5,,,
1038,ENSG00000152944,TPM,3041,3970.638593,Counts,3057,4028.015037,8.696952487,-16,3049,None,7,,,
1044,ENSG00000174405,TPM,3047,1520.158172,Counts,3063,1542.515422,7.736925195,-16,3055,None,4,,,
1046,ENSG00000100221,TPM,3049,421.3690209,Counts,3065,427.3511063,6.453695192,-16,3057,None,10,,,
1054,ENSG00000151304,TPM,3057,1041.513426,Counts,3073,1056.565955,7.35870121,-16,3065,None,2,,,
1058,ENSG00000109536,TPM,3061,1024.674052,Counts,3077,1039.25811,7.342328024,-16,3069,None,7,,,
1059,ENSG00000205542,TPM,3062,202496.8979,Counts,3078,205473.3346,12.62883255,-16,3070,None,4,,,
1079,ENSG00000272886,TPM,3083,5602.071204,Counts,3099,5674.824458,9.040676381,-16,3091,None,6,,,
1092,ENSG00000197798,TPM,3097,1454.141755,Counts,3113,1473.847557,7.69214325,-16,3105,None,10,,,
1115,ENSG00000205423,TPM,3120,916.6212462,Counts,3136,929.7290643,7.23091485,-16,3128,None,11,,,
1117,ENSG00000078018,TPM,3122,10620.54816,Counts,3138,10749.91932,9.680063201,-16,3130,None,17,,,
1122,ENSG00000197343,TPM,3127,1406.286167,Counts,3143,1424.302389,7.658434002,-16,3135,None,25,,,
1145,ENSG00000180537,TPM,3151,924.2719411,Counts,3167,937.1486192,7.239104595,-16,3159,None,8,,,
1146,ENSG00000239900,TPM,3152,2584.572079,Counts,3168,2619.391399,8.26726095,-16,3160,None,25,,,
1149,ENSG00000084093,TPM,3155,2267.203557,Counts,3171,2299.935476,8.136568381,-16,3163,None,12,,,
1163,ENSG00000164294,TPM,3169,3278.560083,Counts,3185,3318.381526,8.504665212,-16,3177,None,8,,,
1168,ENSG00000091527,TPM,3174,8441.376803,Counts,3190,8565.895006,9.45127074,-16,3182,None,9,,,
1169,ENSG00000103494,TPM,3175,1835.749864,Counts,3191,1854.964631,7.924156353,-16,3183,None,13,,,
1170,ENSG00000161533,TPM,3176,1903.926046,Counts,3192,1923.475444,7.960555284,-16,3184,None,13,,,
1194,ENSG00000166197,TPM,3200,4054.558672,Counts,3216,4113.531167,8.717898764,-16,3208,None,9,,,
1195,ENSG00000116489,TPM,3201,16061.36781,Counts,3217,16295.53516,10.09448534,-16,3209,None,6,,,
1202,ENSG00000108039,TPM,3208,3600.247415,Counts,3224,3652.315934,8.599032201,-16,3216,None,29,,,
1220,ENSG00000101146,TPM,3227,2612.394159,Counts,3243,2650.626383,8.278353942,-16,3235,None,9,,,
1224,ENSG00000164405,TPM,3231,7320.384204,Counts,3247,7415.683728,9.308213271,-16,3239,None,6,,,
1232,ENSG00000108424,TPM,3239,4246.575162,Counts,3255,4296.738149,8.763262994,-16,3247,None,16,,,
1233,ENSG00000165650,TPM,3240,9485.940652,Counts,3256,9621.756479,9.567792336,-16,3248,None,4,,,
1307,ENSG00000115128,TPM,3316,4176.66314,Counts,3332,4238.252266,8.74763632,-16,3324,None,2,,,
1308,ENSG00000087263,TPM,3317,2720.771864,Counts,3333,2755.945241,8.318435982,-16,3325,None,11,,,
1312,ENSG00000112096,TPM,3321,3413.800554,Counts,3337,3457.215734,8.545276813,-16,3329,None,15,,,
1320,ENSG00000086598,TPM,3330,10717.76238,Counts,3346,10874.10202,9.689973327,-16,3338,None,5,,,
1321,ENSG00000251022,TPM,3331,4089.512066,Counts,3347,4146.318995,8.726265658,-16,3339,None,12,,,
1322,ENSG00000118246,TPM,3332,5758.839997,Counts,3348,5843.654839,9.068853696,-16,3340,None,6,,,
1323,ENSG00000136682,TPM,3333,4131.167228,Counts,3349,4191.038149,8.736599577,-16,3341,None,11,,,
1324,ENSG00000145782,TPM,3334,5833.822925,Counts,3350,5905.067739,9.080955433,-16,3342,None,13,,,
18,ENSG00000148604,TPM,112,8.424784433,Counts,97,7.925560997,2.516693141,15,104.5,None,18,,,
58,ENSG00000183914,TPM,232,33.55263166,Counts,247,29.73866234,3.879953488,-15,239.5,None,6,,,
76,ENSG00000126778,TPM,305,26.82488372,Counts,290,26.85885987,3.69521717,15,297.5,None,5,,,
106,ENSG00000005884,TPM,378,181.4709926,Counts,363,180.5834058,5.604929242,15,370.5,None,16,,,
111,ENSG00000224598,TPM,394,19.87258444,Counts,379,20.28386755,3.401681205,15,386.5,None,1,,,
129,ENSG00000107130,TPM,454,42.90410633,Counts,469,41.36066971,4.152368805,-15,461.5,None,3,,,
137,ENSG00000145526,TPM,476,376.3292815,Counts,461,366.5232433,6.327205987,15,468.5,None,12,,,
151,ENSG00000231104,TPM,528,82.15254991,Counts,543,83.42608255,4.819197036,-15,535.5,None,4,,,
153,ENSG00000095303,TPM,536,53.49583552,Counts,521,53.02077835,4.38210444,15,528.5,None,10,,,
156,ENSG00000267085,TPM,546,28.10795675,Counts,531,28.34816224,3.744362359,15,538.5,None,1,,,
157,ENSG00000147408,TPM,548,111.644351,Counts,533,112.47329,5.123255371,15,540.5,None,16,,,
201,ENSG00000185040,TPM,697,84.74368882,Counts,712,82.15498081,4.834861686,-15,704.5,None,3,,,
202,ENSG00000143226,TPM,698,29.95585381,Counts,713,29.38209,3.798784849,-15,705.5,None,14,,,
225,ENSG00000116774,TPM,768,28.14693444,Counts,783,28.7368035,3.749864862,-15,775.5,None,5,,,
243,ENSG00000085831,TPM,854,53.04747151,Counts,869,51.2798503,4.365482999,-15,861.5,None,18,,,
305,ENSG00000237863,TPM,1141,148.6452231,Counts,1156,148.8815136,5.407557257,-15,1148.5,None,5,,,
321,ENSG00000128951,TPM,1260,219.4015817,Counts,1275,201.8739397,5.76937841,-15,1267.5,None,11,,,
333,ENSG00000065882,TPM,1321,143.0448474,Counts,1336,141.0147675,5.363881445,-15,1328.5,None,19,,,
335,ENSG00000139597,TPM,1327,217.1878726,Counts,1342,219.7629131,5.790172164,-15,1334.5,None,12,,,
362,ENSG00000236714,TPM,1468,182.4087848,Counts,1483,182.4011763,5.611701443,-15,1475.5,None,25,,,
384,ENSG00000136010,TPM,1575,103.0146677,Counts,1590,100.5824042,5.032435075,-15,1582.5,None,7,,,
387,ENSG00000175984,TPM,1593,543.7791782,Counts,1578,543.3438264,6.703741446,15,1585.5,None,6,,,
393,ENSG00000165490,TPM,1646,234.9280573,Counts,1631,233.6969714,5.862996153,15,1638.5,None,12,,,
403,ENSG00000157593,TPM,1698,94.43233598,Counts,1713,95.70305039,4.957824085,-15,1705.5,None,7,,,
420,ENSG00000170419,TPM,1781,151.9082167,Counts,1796,150.3951613,5.425415977,-15,1788.5,None,8,,,
440,ENSG00000113269,TPM,1859,171.5512605,Counts,1874,172.5488276,5.552283675,-15,1866.5,None,8,,,
451,ENSG00000164941,TPM,1937,663.297833,Counts,1952,636.0173925,6.888884877,-15,1944.5,None,20,,,
462,ENSG00000078804,TPM,1983,168.343181,Counts,1998,170.7039124,5.536133299,-15,1990.5,None,4,,,
466,ENSG00000227782,TPM,2014,184.0463177,Counts,2029,186.8320606,5.625685241,-15,2021.5,None,1,,,
476,ENSG00000205930,TPM,2046,293.2614566,Counts,2061,293.9221736,6.08728038,-15,2053.5,None,13,,,
487,ENSG00000091009,TPM,2075,596.3868735,Counts,2090,595.4722422,6.795843344,-15,2082.5,None,2,,,
492,ENSG00000228340,TPM,2082,205.5386,Counts,2097,206.9974006,5.733461983,-15,2089.5,None,71,,,
496,ENSG00000089195,TPM,2101,212.8683516,Counts,2116,215.8587102,5.770810727,-15,2108.5,None,5,,,
497,ENSG00000247400,TPM,2103,220.436382,Counts,2118,223.5949441,5.8058391,-15,2110.5,None,4,,,
508,ENSG00000137714,TPM,2134,182.1119566,Counts,2149,184.9292198,5.615230153,-15,2141.5,None,1,,,
527,ENSG00000089101,TPM,2177,361.0114268,Counts,2192,364.9433176,6.297998585,-15,2184.5,None,24,,,
534,ENSG00000001561,TPM,2197,2231.537499,Counts,2212,2264.369376,8.120803434,-15,2204.5,None,1,,,
544,ENSG00000110931,TPM,2224,184.4452484,Counts,2209,187.0655727,5.627542099,15,2216.5,None,17,,,
571,ENSG00000204852,TPM,2360,650.8450574,Counts,2375,653.3496557,6.885018635,-15,2367.5,None,29,,,
592,ENSG00000064607,TPM,2433,698.7163847,Counts,2448,704.5122079,6.957471194,-15,2440.5,None,15,,,
629,ENSG00000253953,TPM,2530,260.6283906,Counts,2545,264.2917921,5.973235113,-15,2537.5,None,2,,,
631,ENSG00000167323,TPM,2537,328.3058024,Counts,2552,330.7177223,6.201856468,-15,2544.5,None,20,,,
632,ENSG00000170917,TPM,2540,377.9814595,Counts,2555,382.5330395,6.344316155,-15,2547.5,None,8,,,
642,ENSG00000172500,TPM,2565,429.9795981,Counts,2580,436.2125862,6.474023236,-15,2572.5,None,13,,,
645,ENSG00000151414,TPM,2573,877.8371015,Counts,2588,890.0839042,7.187565742,-15,2580.5,None,8,,,
649,ENSG00000102531,TPM,2580,9340.027708,Counts,2595,9477.649062,9.552429109,-15,2587.5,None,6,,,
650,ENSG00000119335,TPM,2581,19199.34746,Counts,2596,19481.83314,10.27298912,-15,2588.5,None,11,,,
653,ENSG00000143149,TPM,2586,1674.662316,Counts,2601,1698.12169,7.833490535,-15,2593.5,None,5,,,
693,ENSG00000186834,TPM,2649,337.7371335,Counts,2664,342.8023965,6.232719751,-15,2656.5,None,1,,,
712,ENSG00000157625,TPM,2678,677.9350621,Counts,2693,684.9312859,6.927950677,-15,2685.5,None,6,,,
721,ENSG00000179454,TPM,2689,9231.638206,Counts,2704,9358.647819,9.54043245,-15,2696.5,None,7,,,
723,ENSG00000077327,TPM,2695,719.8032531,Counts,2710,730.4308954,6.989352502,-15,2702.5,None,9,,,
731,ENSG00000237515,TPM,2705,1070.602885,Counts,2720,1085.858632,7.386180969,-15,2712.5,None,5,,,
739,ENSG00000197713,TPM,2716,3222.729888,Counts,2731,3261.785429,8.487480633,-15,2723.5,None,16,,,
755,ENSG00000153253,TPM,2734,1835.109413,Counts,2749,1853.857337,7.923724121,-15,2741.5,None,11,,,
774,ENSG00000266028,TPM,2756,641.8286059,Counts,2771,650.9035301,6.874488392,-15,2763.5,None,17,,,
785,ENSG00000066027,TPM,2770,534.5744305,Counts,2785,542.1289602,6.69163564,-15,2777.5,None,5,,,
790,ENSG00000163634,TPM,2775,1013.179687,Counts,2790,1027.889845,7.331141906,-15,2782.5,None,7,,,
793,ENSG00000141076,TPM,2779,1436.192452,Counts,2794,1456.86504,7.680002402,-15,2786.5,None,16,,,
814,ENSG00000167272,TPM,2802,640.5536202,Counts,2817,649.9022807,6.872651033,-15,2809.5,None,9,,,
816,ENSG00000148498,TPM,2804,628.429013,Counts,2819,626.8422109,6.847846152,-15,2811.5,None,15,,,
822,ENSG00000151239,TPM,2810,4122.179828,Counts,2825,4177.840858,8.734093334,-15,2817.5,None,11,,,
826,ENSG00000166822,TPM,2815,809.7638009,Counts,2830,821.5445451,7.107045446,-15,2822.5,None,7,,,
839,ENSG00000119787,TPM,2828,658.1353816,Counts,2843,666.6395933,6.899173741,-15,2835.5,None,18,,,
848,ENSG00000152404,TPM,2838,1032.460591,Counts,2853,1046.850919,7.34980047,-15,2845.5,None,4,,,
853,ENSG00000087995,TPM,2843,805.0900534,Counts,2858,816.4031374,7.101092294,-15,2850.5,None,4,,,
862,ENSG00000184384,TPM,2854,1014.19374,Counts,2869,1029.236211,7.332246141,-15,2861.5,None,2,,,
873,ENSG00000151320,TPM,2867,2253.828877,Counts,2882,2285.084192,8.13046278,-15,2874.5,None,15,,,
878,ENSG00000168538,TPM,2873,1059.274027,Counts,2888,1072.864129,7.375071608,-15,2880.5,None,10,,,
888,ENSG00000113318,TPM,2885,471.0805011,Counts,2900,476.4970275,6.564319474,-15,2892.5,None,7,,,
892,ENSG00000058272,TPM,2889,4523.711449,Counts,2904,4586.495758,8.827168805,-15,2896.5,None,23,,,
901,ENSG00000153250,TPM,2899,1142.819992,Counts,2914,1155.426723,7.450389611,-15,2906.5,None,15,,,
905,ENSG00000165527,TPM,2903,3177.096867,Counts,2918,3223.94854,8.474091755,-15,2910.5,None,1,,,
908,ENSG00000143106,TPM,2906,3794.308431,Counts,2921,3840.654322,8.650785811,-15,2913.5,None,6,,,
919,ENSG00000089335,TPM,2918,1777.827716,Counts,2933,1801.254394,7.892995382,-15,2925.5,None,15,,,
921,ENSG00000078369,TPM,2920,2346.741554,Counts,2935,2381.301488,8.171145096,-15,2927.5,None,10,,,
924,ENSG00000113643,TPM,2923,6379.985707,Counts,2938,6470.087557,9.171082725,-15,2930.5,None,10,,,
925,ENSG00000143621,TPM,2924,7912.894018,Counts,2939,8029.53569,9.386615508,-15,2931.5,None,5,,,
932,ENSG00000033050,TPM,2931,1282.118459,Counts,2946,1297.589254,7.565748272,-15,2938.5,None,5,,,
953,ENSG00000152413,TPM,2953,2881.805138,Counts,2968,2898.290896,8.373542332,-15,2960.5,None,5,,,
957,ENSG00000111229,TPM,2957,6215.207738,Counts,2972,6306.500691,9.145103803,-15,2964.5,None,9,,,
966,ENSG00000174173,TPM,2966,1970.522601,Counts,2981,1999.409343,7.996393752,-15,2973.5,None,2,,,
967,ENSG00000197045,TPM,2967,11221.64548,Counts,2982,11372.50199,9.735536039,-15,2974.5,None,10,,,
968,ENSG00000101843,TPM,2968,5986.402051,Counts,2983,6074.135429,9.107584214,-15,2975.5,None,7,,,
1006,ENSG00000001630,TPM,3009,1971.042007,Counts,3024,1999.737827,7.996623892,-15,3016.5,None,4,,,
1007,ENSG00000088682,TPM,3010,417.2730267,Counts,3025,423.1115708,6.443859061,-15,3017.5,None,16,,,
1009,ENSG00000109083,TPM,3012,488.8898514,Counts,3027,494.3021438,6.601285719,-15,3019.5,None,16,,,
1019,ENSG00000006625,TPM,3022,2056.167634,Counts,3037,2086.467399,8.038964254,-15,3029.5,None,8,,,
1020,ENSG00000162086,TPM,3023,758.6705425,Counts,3038,768.6703845,7.041416681,-15,3030.5,None,11,,,
1031,ENSG00000101166,TPM,3034,2621.262846,Counts,3049,2655.261925,8.28119077,-15,3041.5,None,4,,,
1035,ENSG00000115808,TPM,3038,487.1666592,Counts,3053,493.7135792,6.598540975,-15,3045.5,None,3,,,
1049,ENSG00000172172,TPM,3052,3339.694387,Counts,3067,3388.981392,8.524006942,-15,3059.5,None,7,,,
1050,ENSG00000143815,TPM,3053,2163.094177,Counts,3068,2194.045746,8.089518379,-15,3060.5,None,9,,,
1070,ENSG00000155096,TPM,3073,8236.359345,Counts,3088,8355.405632,9.426585154,-15,3080.5,None,10,,,
1182,ENSG00000184220,TPM,3188,835.4371757,Counts,3203,847.0404976,7.138039217,-15,3195.5,None,9,,,
1209,ENSG00000126067,TPM,3216,3273.758899,Counts,3231,3321.564054,8.504014923,-15,3223.5,None,3,,,
1265,ENSG00000147121,TPM,3272,885.2091713,Counts,3287,897.9672994,7.196081759,-15,3279.5,None,7,,,
1326,ENSG00000048052,TPM,3336,10331.61783,Counts,3351,10460.71683,9.652585798,-15,3343.5,None,29,,,
1327,ENSG00000146376,TPM,3338,3955.248299,Counts,3353,4013.417572,8.693154076,-15,3345.5,None,3,,,
1328,ENSG00000175061,TPM,3339,8705.489555,Counts,3354,8832.927398,9.482041927,-15,3346.5,None,50,,,
1329,ENSG00000173418,TPM,3340,3705.645258,Counts,3355,3759.893153,8.627945675,-15,3347.5,None,7,,,
1330,ENSG00000103769,TPM,3341,7219.238173,Counts,3356,7318.437889,9.294539701,-15,3348.5,None,9,,,
3,ENSG00000137857,TPM,48,21.91646013,Counts,62,10.58366513,3.303521805,-14,55,None,12,,,
6,ENSG00000113263,TPM,61,16.93937867,Counts,47,16.65906066,3.229574746,14,54,None,10,,,
9,ENSG00000240541,TPM,77,9.213882247,Counts,63,8.447548277,2.598060944,14,70,None,3,,,
39,ENSG00000128342,TPM,194,51.16740312,Counts,180,51.73865382,4.344282322,14,187,None,2,,,
75,ENSG00000229052,TPM,302,30.68422723,Counts,316,28.5387432,3.805630821,-14,309,None,2,,,
79,ENSG00000100362,TPM,313,61.48086856,Counts,299,62.31292927,4.528692227,14,306,None,6,,,
87,ENSG00000111348,TPM,332,16.21826418,Counts,346,16.41866485,3.195713502,-14,339,None,9,,,
100,ENSG00000145975,TPM,367,60.13228502,Counts,353,48.019957,4.43250898,14,360,None,8,,,
131,ENSG00000159216,TPM,462,135.9065451,Counts,448,132.4886173,5.30901422,14,455,None,18,,,
143,ENSG00000121316,TPM,510,33.5910823,Counts,524,33.99770931,3.923752682,-14,517,None,4,,,
173,ENSG00000216937,TPM,604,171.1065273,Counts,590,128.1103179,5.460273304,14,597,None,16,,,
183,ENSG00000138798,TPM,633,97.68240834,Counts,619,84.79261832,4.942204532,14,626,None,13,,,
185,ENSG00000184313,TPM,641,43.97260991,Counts,627,43.71632223,4.187087374,14,634,None,13,,,
186,ENSG00000221890,TPM,643,62.90644601,Counts,629,63.58055084,4.550679379,14,636,None,1,,,
198,ENSG00000104907,TPM,693,33.30865872,Counts,707,33.0275627,3.908465486,-14,700,None,23,,,
215,ENSG00000141665,TPM,727,39.88172539,Counts,741,39.88131712,4.091379904,-14,734,None,14,,,
232,ENSG00000180287,TPM,795,117.1226971,Counts,809,114.788062,5.1620206,-14,802,None,8,,,
257,ENSG00000139219,TPM,926,49.03124526,Counts,940,48.91098574,4.297104956,-14,933,None,9,,,
269,ENSG00000286747,TPM,974,42.59794687,Counts,960,43.07393134,4.160988873,14,967,None,1,,,
282,ENSG00000174721,TPM,1033,55.75288845,Counts,1047,56.71998746,4.432159732,-14,1040,None,1,,,
308,ENSG00000169031,TPM,1174,209.6658253,Counts,1188,211.1098698,5.753273219,-14,1181,None,7,,,
312,ENSG00000259925,TPM,1197,79.54425685,Counts,1211,80.58573678,4.786133531,-14,1204,None,2,,,
315,ENSG00000162496,TPM,1223,168.3773612,Counts,1237,170.6220386,5.536106665,-14,1230,None,4,,,
329,ENSG00000117791,TPM,1297,154.7139799,Counts,1283,150.7737574,5.438517728,14,1290,None,6,,,
369,ENSG00000281501,TPM,1511,140.5800726,Counts,1497,138.4885772,5.346270806,14,1504,None,2,,,
378,ENSG00000178917,TPM,1547,114.8232279,Counts,1533,115.8071286,5.151711111,14,1540,None,4,,,
388,ENSG00000146021,TPM,1595,480.3664398,Counts,1581,479.4032489,6.579345741,14,1588,None,14,,,
411,ENSG00000224531,TPM,1746,113.6477802,Counts,1732,112.2832738,5.134558946,14,1739,None,2,,,
412,ENSG00000124701,TPM,1752,195.2954956,Counts,1766,198.2312905,5.684977229,-14,1759,None,1,,,
428,ENSG00000159082,TPM,1800,598.2733967,Counts,1814,603.3827122,6.802355599,-14,1807,None,14,,,
471,ENSG00000198399,TPM,2035,1008.568384,Counts,2049,1016.444723,7.32435203,-14,2042,None,13,,,
481,ENSG00000149131,TPM,2056,781.8081013,Counts,2070,792.7051178,7.071709739,-14,2063,None,22,,,
485,ENSG00000204634,TPM,2070,145.2042753,Counts,2056,146.5489347,5.386688722,14,2063,None,10,,,
489,ENSG00000138778,TPM,2078,330.6420164,Counts,2092,326.5783625,6.202396232,-14,2085,None,7,,,
490,ENSG00000237289,TPM,2079,180.417695,Counts,2093,182.4074451,5.60440925,-14,2086,None,15,,,
501,ENSG00000204186,TPM,2110,5514.178121,Counts,2124,5595.028138,9.0254185,-14,2117,None,10,,,
504,ENSG00000123130,TPM,2120,381.4942534,Counts,2134,386.7623289,6.354153353,-14,2127,None,8,,,
515,ENSG00000164221,TPM,2149,257.3885695,Counts,2135,257.5474989,5.956257796,14,2142,None,7,,,
528,ENSG00000145779,TPM,2179,2405.564912,Counts,2193,2438.843863,8.195605938,-14,2186,None,7,,,
535,ENSG00000102287,TPM,2203,165.974875,Counts,2217,166.8376838,5.51903284,-14,2210,None,12,,,
546,ENSG00000124508,TPM,2232,822.4931552,Counts,2246,831.9461075,7.121628965,-14,2239,None,16,,,
554,ENSG00000011465,TPM,2264,3053.827583,Counts,2278,3095.888061,8.434196642,-14,2271,None,20,,,
555,ENSG00000186409,TPM,2266,1410.372965,Counts,2280,1420.444727,7.659452144,-14,2273,None,57,,,
563,ENSG00000127152,TPM,2311,271.8091036,Counts,2325,275.7076146,6.015334653,-14,2318,None,3,,,
579,ENSG00000160785,TPM,2396,321.1002287,Counts,2410,320.7079859,6.176811152,-14,2403,None,5,,,
606,ENSG00000135912,TPM,2470,9515.794659,Counts,2484,9654.868991,9.571033274,-14,2477,None,21,,,
609,ENSG00000025156,TPM,2477,4193.383389,Counts,2491,4249.526146,8.751181163,-14,2484,None,3,,,
617,ENSG00000127980,TPM,2491,811.9052066,Counts,2505,818.7197956,7.107642571,-14,2498,None,10,,,
619,ENSG00000165115,TPM,2495,5770.511398,Counts,2509,5849.754494,9.070548123,-14,2502,None,5,,,
622,ENSG00000105176,TPM,2504,864.6583359,Counts,2518,869.4311878,7.169637835,-14,2511,None,13,,,
627,ENSG00000232593,TPM,2519,696.8030521,Counts,2533,707.1189952,6.956890669,-14,2526,None,5,,,
630,ENSG00000134324,TPM,2535,1189.457844,Counts,2549,1203.472567,7.490637787,-14,2542,None,20,,,
634,ENSG00000100650,TPM,2544,21487.19071,Counts,2558,21798.97116,10.38550239,-14,2551,None,19,,,
647,ENSG00000109107,TPM,2576,1365.986701,Counts,2590,1385.790177,7.629918294,-14,2583,None,9,,,
657,ENSG00000175390,TPM,2591,1372.754737,Counts,2605,1381.756456,7.632223284,-14,2598,None,15,,,
659,ENSG00000141232,TPM,2593,5710.464387,Counts,2607,5794.372477,9.060406694,-14,2600,None,3,,,
665,ENSG00000164117,TPM,2602,817.3477055,Counts,2616,828.734797,7.116162871,-14,2609,None,5,,,
667,ENSG00000264112,TPM,2607,5467.647782,Counts,2621,5547.83075,9.016945308,-14,2614,None,3,,,
677,ENSG00000183137,TPM,2623,1306.550201,Counts,2637,1319.579796,7.583929276,-14,2630,None,24,,,
699,ENSG00000072682,TPM,2661,2677.218153,Counts,2675,2716.626358,8.302893253,-14,2668,None,21,,,
700,ENSG00000261087,TPM,2662,372.4677118,Counts,2676,378.0120254,6.330564978,-14,2669,None,1,,,
702,ENSG00000244754,TPM,2666,12225.23542,Counts,2680,12389.49952,9.821191505,-14,2673,None,45,,,
704,ENSG00000163624,TPM,2668,697.8982912,Counts,2682,708.0558607,6.958378259,-14,2675,None,2,,,
709,ENSG00000197498,TPM,2673,2451.947021,Counts,2687,2486.064666,8.214730246,-14,2680,None,4,,,
711,ENSG00000175324,TPM,2677,609.4517776,Counts,2691,618.3480061,6.822878837,-14,2684,None,5,,,
718,ENSG00000206053,TPM,2686,648.2955049,Counts,2700,657.1734775,6.884366116,-14,2693,None,14,,,
720,ENSG00000197020,TPM,2688,925.2274419,Counts,2702,936.754187,7.239648861,-14,2695,None,6,,,
722,ENSG00000181666,TPM,2693,1442.222586,Counts,2707,1461.180077,7.683777748,-14,2700,None,28,,,
729,ENSG00000134982,TPM,2703,7925.626902,Counts,2717,8033.778396,9.387860093,-14,2710,None,10,,,
730,ENSG00000110321,TPM,2704,70043.33584,Counts,2718,71064.06857,11.56718039,-14,2711,None,31,,,
733,ENSG00000235823,TPM,2707,627.162959,Counts,2721,633.9855106,6.850291104,-14,2714,None,36,,,
737,ENSG00000118689,TPM,2713,1463.05326,Counts,2727,1484.516166,7.698623977,-14,2720,None,3,,,
738,ENSG00000065150,TPM,2715,5033.071304,Counts,2729,5099.035848,8.933610007,-14,2722,None,30,,,
741,ENSG00000114850,TPM,2718,4220.276758,Counts,2732,4278.314601,8.757694668,-14,2725,None,9,,,
743,ENSG00000155621,TPM,2720,504.7508179,Counts,2734,511.6728614,6.63409083,-14,2727,None,6,,,
745,ENSG00000143493,TPM,2722,1234.121104,Counts,2736,1250.475167,7.527986916,-14,2729,None,11,,,
746,ENSG00000085662,TPM,2723,825.5960217,Counts,2737,837.6271494,7.126416477,-14,2730,None,14,,,
747,ENSG00000131711,TPM,2724,49207.67188,Counts,2738,49928.0305,11.21413778,-14,2731,None,6,,,
757,ENSG00000120742,TPM,2736,992.1607247,Counts,2750,1005.156252,7.309706789,-14,2743,None,8,,,
759,ENSG00000177889,TPM,2738,7112.670583,Counts,2752,7214.594267,9.279863423,-14,2745,None,6,,,
761,ENSG00000171202,TPM,2741,823.0153493,Counts,2755,835.1696906,7.123350569,-14,2748,None,6,,,
762,ENSG00000198833,TPM,2742,1732.395968,Counts,2756,1757.983252,7.867637004,-14,2749,None,1,,,
764,ENSG00000188739,TPM,2745,2191.458111,Counts,2759,2222.625419,8.102517038,-14,2752,None,10,,,
765,ENSG00000076513,TPM,2746,869.9297073,Counts,2760,880.5140663,7.177924956,-14,2753,None,10,,,
776,ENSG00000177119,TPM,2759,1885.606135,Counts,2773,1912.611673,7.952232334,-14,2766,None,7,,,
778,ENSG00000072756,TPM,2762,1794.206291,Counts,2776,1819.010777,7.902380804,-14,2769,None,20,,,
783,ENSG00000152229,TPM,2767,725.9730547,Counts,2781,735.3332173,6.997266553,-14,2774,None,6,,,
784,ENSG00000136891,TPM,2769,1873.732799,Counts,2783,1900.782695,7.945953559,-14,2776,None,4,,,
797,ENSG00000197372,TPM,2783,988.8350899,Counts,2797,1000.319731,7.305856645,-14,2790,None,9,,,
802,ENSG00000196305,TPM,2789,12879.70404,Counts,2803,13037.47062,9.872947896,-14,2796,None,12,,,
803,ENSG00000162769,TPM,2791,2393.255819,Counts,2805,2427.472368,8.190629464,-14,2798,None,5,,,
805,ENSG00000249437,TPM,2793,899.5736733,Counts,2807,909.9399322,7.211219879,-14,2800,None,10,,,
807,ENSG00000010270,TPM,2795,1667.35515,Counts,2809,1691.78947,7.82933197,-14,2802,None,7,,,
809,ENSG00000168785,TPM,2797,904.9512006,Counts,2811,917.6293235,7.218005168,-14,2804,None,10,,,
810,ENSG00000137288,TPM,2798,1794.942023,Counts,2812,1820.704013,7.902965884,-14,2805,None,4,,,
812,ENSG00000164484,TPM,2800,1963.547185,Counts,2814,1992.46771,7.992870572,-14,2807,None,4,,,
819,ENSG00000166482,TPM,2807,5924.652146,Counts,2821,6011.87921,9.097237937,-14,2814,None,5,,,
