V1,Gene,Input.x,Rank.x,baseMean.x,Input.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,Shrinkage,num.trans,Variant_Alleles,Dfam_conserved,Dfam_simple
436,ENSG00000143476,TPM,1275,415.7426412,Counts,1258,419.1092816,6.438227188,17,1266.5,None,6,,,
466,ENSG00000101349,TPM,1320,414.7883166,Counts,1303,420.9022615,6.438134692,17,1311.5,None,3,,,
479,ENSG00000148399,TPM,1344,196.1429838,Counts,1327,198.0898369,5.687612111,17,1335.5,None,14,,,
500,ENSG00000174792,TPM,1380,22.35035213,Counts,1363,21.83358466,3.504570257,17,1371.5,None,5,,,
525,ENSG00000136504,TPM,1419,2730.018397,Counts,1436,2764.930991,8.321782478,-17,1427.5,None,19,,,
579,ENSG00000177479,TPM,1502,1832.440651,Counts,1485,1738.284353,7.901593113,17,1493.5,None,31,,,
603,ENSG00000174173,TPM,1538,1970.522601,Counts,1555,1999.409343,7.996393752,-17,1546.5,None,2,,,
627,ENSG00000114805,TPM,1574,2437.712921,Counts,1557,2473.138467,8.20911306,17,1565.5,None,6,,,
628,ENSG00000204186,TPM,1575,5514.178121,Counts,1558,5595.028138,9.0254185,17,1566.5,None,10,,,
652,ENSG00000175265,TPM,1607,916.2328281,Counts,1624,924.3380335,7.228680024,-17,1615.5,None,5,,,
702,ENSG00000101843,TPM,1677,5986.402051,Counts,1694,6074.135429,9.107584214,-17,1685.5,None,7,,,
752,ENSG00000122591,TPM,1748,5481.568103,Counts,1765,5524.276651,9.017205331,-17,1756.5,None,9,,,
756,ENSG00000145623,TPM,1752,75.64139493,Counts,1769,73.59483022,4.722409163,-17,1760.5,None,5,,,
760,ENSG00000179314,TPM,1758,421.4825803,Counts,1741,427.2754222,6.453814416,17,1749.5,None,11,,,
765,ENSG00000186326,TPM,1766,10.34557625,Counts,1749,10.48835476,2.74661388,17,1757.5,None,1,,,
781,ENSG00000151657,TPM,1788,1115.721277,Counts,1805,1124.628119,7.425378946,-17,1796.5,None,5,,,
906,ENSG00000197614,TPM,1951,332.3292369,Counts,1968,326.818744,6.20604879,-17,1959.5,None,15,,,
907,ENSG00000108854,TPM,1952,1122.095587,Counts,1935,1136.768459,7.432767682,17,1943.5,None,7,,,
923,ENSG00000123505,TPM,1970,7750.334614,Counts,1953,7863.416488,9.365808143,17,1961.5,None,10,,,
933,ENSG00000126088,TPM,1983,2471.838763,Counts,1966,2508.027414,8.223050956,17,1974.5,None,27,,,
955,ENSG00000197912,TPM,2012,335.0218216,Counts,1995,337.3574942,6.221981982,17,2003.5,None,96,,,
962,ENSG00000277443,TPM,2019,2912.308696,Counts,2002,2955.240465,8.387068316,17,2010.5,None,1,,,
976,ENSG00000115464,TPM,2039,11141.80634,Counts,2022,11263.19042,9.72754967,17,2030.5,None,22,,,
985,ENSG00000166226,TPM,2054,9474.96905,Counts,2071,9609.355342,9.566590496,-17,2062.5,None,14,,,
1023,ENSG00000165480,TPM,2107,91.7105412,Counts,2090,89.33637841,4.915435798,17,2098.5,None,7,,,
1083,ENSG00000132963,TPM,2189,8345.180305,Counts,2206,8468.155651,9.439804556,-17,2197.5,None,2,,,
1112,ENSG00000088179,TPM,2231,1782.891435,Counts,2214,1801.173709,7.894869101,17,2222.5,None,12,,,
1164,ENSG00000260400,TPM,2305,491.5484465,Counts,2288,498.7210843,6.607877795,17,2296.5,None,1,,,
1165,ENSG00000279926,TPM,2306,84.69033211,Counts,2289,85.96944438,4.849488398,17,2297.5,None,1,,,
1168,ENSG00000250802,TPM,2309,634.0384472,Counts,2292,641.4599893,6.861468842,17,2300.5,None,45,,,
1207,ENSG00000226742,TPM,2359,46.88152782,Counts,2342,47.68040723,4.258752901,17,2350.5,None,5,,,
1220,ENSG00000144320,TPM,2375,2833.948829,Counts,2392,2873.335826,8.359513532,-17,2383.5,None,12,,,
1281,ENSG00000089335,TPM,2457,1777.827716,Counts,2440,1801.254394,7.892995382,17,2448.5,None,15,,,
1286,ENSG00000085662,TPM,2464,825.5960217,Counts,2447,837.6271494,7.126416477,17,2455.5,None,14,,,
1325,ENSG00000122863,TPM,2514,386.2073449,Counts,2497,391.7210403,6.366587048,17,2505.5,None,1,,,
1374,ENSG00000135912,TPM,2569,9515.794659,Counts,2552,9654.868991,9.571033274,17,2560.5,None,21,,,
1519,ENSG00000129083,TPM,2750,13246.63603,Counts,2767,13435.96296,9.901716861,-17,2758.5,None,12,,,
1626,ENSG00000258768,TPM,2890,86.81548452,Counts,2907,87.9722768,4.873681847,-17,2898.5,None,1,,,
1707,ENSG00000151465,TPM,3006,1502.25936,Counts,2989,1524.304763,7.725070288,17,2997.5,None,9,,,
1785,ENSG00000140632,TPM,3105,314.9753072,Counts,3088,313.8853068,6.156805158,17,3096.5,None,13,,,
1801,ENSG00000082516,TPM,3124,465.4512894,Counts,3107,468.3005347,6.550510968,17,3115.5,None,3,,,
1895,ENSG00000115652,TPM,3240,607.4261522,Counts,3223,614.9395113,6.818810297,17,3231.5,None,15,,,
25,ENSG00000118418,TPM,373,11802.13369,Counts,389,11975.57185,9.786387262,-16,381,None,3,,,
28,ENSG00000104537,TPM,381,27.51297378,Counts,365,27.36698743,3.718352512,16,373,None,6,,,
51,ENSG00000196177,TPM,481,3057.41806,Counts,497,3099.430557,8.435361107,-16,489,None,4,,,
62,ENSG00000095397,TPM,504,93.8994853,Counts,488,95.0143285,4.951639779,16,496,None,8,,,
81,ENSG00000012660,TPM,566,4435.725917,Counts,582,4501.269244,8.80782499,-16,574,None,7,,,
142,ENSG00000197550,TPM,706,505.8752323,Counts,690,513.3030312,6.636637587,16,698,None,1,,,
145,ENSG00000099260,TPM,718,6531.416694,Counts,734,6627.075796,9.194714379,-16,726,None,5,,,
153,ENSG00000070081,TPM,739,8510.039935,Counts,755,8632.095064,9.459236459,-16,747,None,21,,,
191,ENSG00000131378,TPM,826,124.9160331,Counts,842,126.0328294,5.236082578,-16,834,None,12,,,
216,ENSG00000197261,TPM,882,85.85389932,Counts,866,86.47089525,4.860504777,16,874,None,7,,,
257,ENSG00000106483,TPM,960,109.7838861,Counts,976,107.3372894,5.096522617,-16,968,None,3,,,
268,ENSG00000232618,TPM,990,26.47054781,Counts,1006,26.70858406,3.684490834,-16,998,None,4,,,
272,ENSG00000010404,TPM,994,5534.11539,Counts,1010,5604.18969,9.028363984,-16,1002,None,8,,,
283,ENSG00000197746,TPM,1008,46260.0375,Counts,1024,46940.57969,11.15239061,-16,1016,None,6,,,
287,ENSG00000173692,TPM,1013,2764.670087,Counts,1029,2805.276019,8.335025566,-16,1021,None,37,,,
341,ENSG00000156298,TPM,1107,7584.507456,Counts,1123,7695.252479,9.344183414,-16,1115,None,8,,,
350,ENSG00000120251,TPM,1122,747.5206908,Counts,1106,750.1059334,7.023379237,16,1114,None,15,,,
405,ENSG00000157680,TPM,1217,271.7928281,Counts,1233,256.0884071,5.991057043,-16,1225,None,13,,,
412,ENSG00000229124,TPM,1232,66.83864846,Counts,1216,67.91548148,4.613102534,16,1224,None,4,,,
481,ENSG00000119705,TPM,1348,3989.610491,Counts,1364,4045.22758,8.701550056,-16,1356,None,12,,,
499,ENSG00000176853,TPM,1379,1394.529559,Counts,1395,1411.154995,7.649743602,-16,1387,None,8,,,
503,ENSG00000162825,TPM,1383,335.9698045,Counts,1367,340.4300167,6.226901845,16,1375,None,5,,,
505,ENSG00000153037,TPM,1386,1996.216948,Counts,1402,2024.466915,8.00918041,-16,1394,None,12,,,
515,ENSG00000143147,TPM,1402,359.4213438,Counts,1386,363.997698,6.294195674,16,1394,None,10,,,
517,ENSG00000176261,TPM,1405,1080.443437,Counts,1421,1095.611672,7.395260651,-16,1413,None,15,,,
575,ENSG00000247708,TPM,1498,426.8696001,Counts,1514,432.0454319,6.465977239,-16,1506,None,19,,,
576,ENSG00000118689,TPM,1499,1463.05326,Counts,1515,1484.516166,7.698623977,-16,1507,None,3,,,
641,ENSG00000134697,TPM,1592,4389.076963,Counts,1608,4451.261262,8.797050872,-16,1600,None,9,,,
650,ENSG00000137288,TPM,1604,1794.942023,Counts,1620,1820.704013,7.902965884,-16,1612,None,4,,,
674,ENSG00000162769,TPM,1638,2393.255819,Counts,1654,2427.472368,8.190629464,-16,1646,None,5,,,
695,ENSG00000197712,TPM,1667,701.0407236,Counts,1651,706.8616239,6.960795006,16,1659,None,6,,,
746,ENSG00000140575,TPM,1738,5708.141467,Counts,1722,5770.619895,9.058755729,16,1730,None,18,,,
847,ENSG00000263244,TPM,1876,950.9898796,Counts,1860,965.3580409,7.267992102,16,1868,None,1,,,
869,ENSG00000124701,TPM,1907,195.2954956,Counts,1891,198.2312905,5.684977229,16,1899,None,1,,,
877,ENSG00000281501,TPM,1915,140.5800726,Counts,1899,138.4885772,5.346270806,16,1907,None,2,,,
908,ENSG00000139793,TPM,1953,4852.872912,Counts,1937,4922.432531,8.897557791,16,1945,None,6,,,
950,ENSG00000065427,TPM,2004,3225.980478,Counts,2020,3273.706462,8.489376615,-16,2012,None,12,,,
998,ENSG00000040531,TPM,2073,52.38163013,Counts,2057,52.57107603,4.365225891,16,2065,None,12,,,
1101,ENSG00000205129,TPM,2215,1227.721956,Counts,2199,1245.773087,7.523269782,16,2207,None,4,,,
1117,ENSG00000010270,TPM,2237,1667.35515,Counts,2221,1691.78947,7.82933197,16,2229,None,7,,,
1128,ENSG00000182648,TPM,2250,62.0907097,Counts,2234,60.80744191,4.527148433,16,2242,None,23,,,
1146,ENSG00000118513,TPM,2277,117.2979166,Counts,2261,118.851907,5.174588459,16,2269,None,42,,,
1173,ENSG00000157856,TPM,2320,616.8262469,Counts,2304,625.8759074,6.834931006,16,2312,None,8,,,
1192,ENSG00000100462,TPM,2341,758.465983,Counts,2325,754.8017039,7.03515137,16,2333,None,28,,,
1211,ENSG00000054282,TPM,2363,1558.697068,Counts,2379,1579.413121,7.761491069,-16,2371,None,11,,,
1230,ENSG00000135090,TPM,2389,916.2193125,Counts,2373,927.8440125,7.229941178,16,2381,None,19,,,
1235,ENSG00000164080,TPM,2397,736.1838076,Counts,2381,746.0855383,7.011418274,16,2389,None,6,,,
1272,ENSG00000234710,TPM,2447,67.93221171,Counts,2431,68.82906806,4.628366516,16,2439,None,3,,,
1311,ENSG00000139219,TPM,2500,49.03124526,Counts,2516,48.91098574,4.297104956,-16,2508,None,9,,,
1407,ENSG00000174010,TPM,2611,573.127901,Counts,2595,581.5822144,6.761479024,16,2603,None,1,,,
1420,ENSG00000166439,TPM,2628,938.292955,Counts,2612,951.7591772,7.254299864,16,2620,None,2,,,
1474,ENSG00000196562,TPM,2693,493.4703507,Counts,2677,500.1838721,6.611452538,16,2685,None,12,,,
1477,ENSG00000253729,TPM,2697,1466.933378,Counts,2713,1485.800966,7.700672616,-16,2705,None,11,,,
1488,ENSG00000174405,TPM,2713,1520.158172,Counts,2697,1542.515422,7.736925195,16,2705,None,4,,,
1530,ENSG00000235665,TPM,2762,16.99505687,Counts,2746,17.31289592,3.244602238,16,2754,None,4,,,
1578,ENSG00000125633,TPM,2829,1645.915802,Counts,2813,1637.961966,7.809905213,16,2821,None,9,,,
1638,ENSG00000244687,TPM,2906,11450.80024,Counts,2922,11617.59162,9.75612356,-16,2914,None,24,,,
1650,ENSG00000215039,TPM,2929,76.89883432,Counts,2913,76.70779962,4.747127405,16,2921,None,16,,,
1709,ENSG00000076513,TPM,3008,869.9297073,Counts,2992,880.5140663,7.177924956,16,3000,None,10,,,
1740,ENSG00000267058,TPM,3050,402.1531163,Counts,3066,406.8460233,6.406180282,-16,3058,None,2,,,
1748,ENSG00000163347,TPM,3060,853.0788534,Counts,3044,861.056705,7.157429523,16,3052,None,2,,,
1768,ENSG00000111300,TPM,3084,6308.325405,Counts,3100,6395.041949,9.159662297,-16,3092,None,8,,,
1928,ENSG00000198931,TPM,3283,74.69757641,Counts,3267,75.59940755,4.722929045,16,3275,None,11,,,
1958,ENSG00000232671,TPM,3321,12.6329425,Counts,3337,9.225029263,2.847548754,-16,3329,None,4,,,
27,ENSG00000196230,TPM,378,21693.68802,Counts,393,22013.86944,10.3951494,-15,385.5,None,4,,,
34,ENSG00000082153,TPM,413,28960.86715,Counts,428,29354.66259,10.68368816,-15,420.5,None,13,,,
43,ENSG00000259207,TPM,449,47.10684786,Counts,434,47.60221368,4.261382623,15,441.5,None,3,,,
68,ENSG00000074356,TPM,525,672.4639563,Counts,540,570.4171666,6.864505903,-15,532.5,None,7,,,
70,ENSG00000171865,TPM,528,1115.362877,Counts,543,1126.767953,7.425802873,-15,535.5,None,4,,,
85,ENSG00000149948,TPM,581,335.2456553,Counts,566,334.5810056,6.219667594,15,573.5,None,11,,,
101,ENSG00000163545,TPM,614,109.3017639,Counts,599,111.1979367,5.10534367,15,606.5,None,1,,,
109,ENSG00000101000,TPM,637,133.8348475,Counts,652,133.2409404,5.300591368,-15,644.5,None,3,,,
119,ENSG00000163430,TPM,658,9244.29168,Counts,673,9361.538111,9.541445426,-15,665.5,None,10,,,
137,ENSG00000117155,TPM,690,1421.045903,Counts,705,1433.863399,7.667615616,-15,697.5,None,10,,,
147,ENSG00000142657,TPM,728,4210.248509,Counts,743,4268.124786,8.755313769,-15,735.5,None,10,,,
152,ENSG00000287402,TPM,735,69.39282892,Counts,720,70.43855737,4.650259296,15,727.5,None,1,,,
166,ENSG00000223572,TPM,768,162.6744761,Counts,753,164.8026034,5.50156746,15,760.5,None,8,,,
194,ENSG00000137513,TPM,834,1663.447648,Counts,849,1683.151154,7.826053285,-15,841.5,None,7,,,
211,ENSG00000230448,TPM,873,124.7068667,Counts,888,124.5495066,5.231010323,-15,880.5,None,2,,,
233,ENSG00000152583,TPM,908,5119.885343,Counts,893,5189.840158,8.950896544,15,900.5,None,10,,,
266,ENSG00000114648,TPM,988,240.7180367,Counts,973,238.9794407,5.886680968,15,980.5,None,6,,,
303,ENSG00000147862,TPM,1035,1989.702558,Counts,1020,2012.566856,8.005028667,15,1027.5,None,23,,,
317,ENSG00000180801,TPM,1056,65.26860068,Counts,1041,64.3206884,4.579123342,15,1048.5,None,4,,,
324,ENSG00000130830,TPM,1066,223.9838388,Counts,1051,226.8904784,5.821355349,15,1058.5,None,18,,,
325,ENSG00000121274,TPM,1069,3232.90574,Counts,1084,3280.598252,8.491507083,-15,1076.5,None,4,,,
439,ENSG00000125868,TPM,1278,3493.856881,Counts,1293,3542.906754,8.568895351,-15,1285.5,None,3,,,
449,ENSG00000172594,TPM,1295,182.2917046,Counts,1280,184.9525298,5.615926994,15,1287.5,None,3,,,
453,ENSG00000188916,TPM,1300,462.4469886,Counts,1285,469.2326542,6.546876247,15,1292.5,None,3,,,
464,ENSG00000275895,TPM,1315,370.9331286,Counts,1300,372.9613754,6.323307902,15,1307.5,None,12,,,
491,ENSG00000135930,TPM,1368,3146.351879,Counts,1383,3191.128075,8.464196535,-15,1375.5,None,14,,,
497,ENSG00000072274,TPM,1375,17183.13234,Counts,1390,17433.71239,10.1619978,-15,1382.5,None,15,,,
545,ENSG00000180530,TPM,1452,1327.864976,Counts,1437,1343.306662,7.600661584,15,1444.5,None,7,,,
547,ENSG00000065491,TPM,1455,210.0174314,Counts,1440,213.2248808,5.757733495,15,1447.5,None,1,,,
564,ENSG00000280120,TPM,1483,285.9664831,Counts,1468,290.2269419,6.066293581,15,1475.5,None,1,,,
565,ENSG00000074935,TPM,1484,2546.695718,Counts,1469,2582.169191,8.252649435,15,1476.5,None,11,,,
571,ENSG00000131771,TPM,1492,78.10359949,Counts,1477,79.10090334,4.767748549,15,1484.5,None,10,,,
626,ENSG00000185513,TPM,1571,404.4960394,Counts,1556,410.2222124,6.412814726,15,1563.5,None,32,,,
673,ENSG00000226702,TPM,1637,11.88134955,Counts,1622,11.99265137,2.883552741,15,1629.5,None,1,,,
675,ENSG00000126861,TPM,1640,402.8474103,Counts,1625,406.1302236,6.406735623,15,1632.5,None,4,,,
775,ENSG00000152944,TPM,1781,3970.638593,Counts,1796,4028.015037,8.696952487,-15,1788.5,None,7,,,
792,ENSG00000263001,TPM,1801,3769.070381,Counts,1816,3814.633203,8.644070215,-15,1808.5,None,23,,,
823,ENSG00000264343,TPM,1844,993.2782194,Counts,1829,1004.156351,7.310119848,15,1836.5,None,3,,,
846,ENSG00000180957,TPM,1875,3952.56277,Counts,1890,4010.327287,8.692444213,-15,1882.5,None,11,,,
848,ENSG00000120693,TPM,1877,2406.732635,Counts,1892,2442.308684,8.196405658,-15,1884.5,None,4,,,
944,ENSG00000138185,TPM,1997,1323.491779,Counts,1982,1341.809689,7.598096839,15,1989.5,None,13,,,
956,ENSG00000205542,TPM,2013,202496.8979,Counts,2028,205473.3346,12.62883255,-15,2020.5,None,4,,,
959,ENSG00000185942,TPM,2016,691.0390963,Counts,2001,699.7012921,6.947831148,15,2008.5,None,12,,,
996,ENSG00000175166,TPM,2071,1656.4828,Counts,2056,1677.3965,7.822116571,15,2063.5,None,20,,,
1005,ENSG00000186409,TPM,2083,1410.372965,Counts,2068,1420.444727,7.659452144,15,2075.5,None,57,,,
1014,ENSG00000187098,TPM,2095,8168.125499,Counts,2080,8285.357559,9.418232552,15,2087.5,None,16,,,
1070,ENSG00000136933,TPM,2173,360.1377334,Counts,2158,365.3696819,6.296782516,15,2165.5,None,6,,,
1109,ENSG00000165617,TPM,2227,72.75564443,Counts,2212,73.73368513,4.697042527,15,2219.5,None,6,,,
1151,ENSG00000150457,TPM,2287,143.6665448,Counts,2272,145.7910454,5.377877192,15,2279.5,None,2,,,
1152,ENSG00000204623,TPM,2289,441.3099319,Counts,2274,446.4460917,6.499084505,15,2281.5,None,11,,,
1155,ENSG00000165115,TPM,2293,5770.511398,Counts,2278,5849.754494,9.070548123,15,2285.5,None,5,,,
1194,ENSG00000257218,TPM,2343,510.0108357,Counts,2328,517.3857532,6.644705606,15,2335.5,None,3,,,
1278,ENSG00000189143,TPM,2454,22.82699101,Counts,2439,22.75232217,3.532317806,15,2446.5,None,5,,,
1313,ENSG00000176809,TPM,2502,279.2769823,Counts,2487,281.2501363,6.040021471,15,2494.5,None,12,,,
1320,ENSG00000116793,TPM,2509,1252.209979,Counts,2524,1269.881223,7.542823346,-15,2516.5,None,12,,,
1339,ENSG00000163938,TPM,2531,4841.792684,Counts,2546,4909.056181,8.895125497,-15,2538.5,None,12,,,
1372,ENSG00000144283,TPM,2567,2233.957525,Counts,2582,2265.454089,8.121683732,-15,2574.5,None,18,,,
1382,ENSG00000112851,TPM,2578,4820.882754,Counts,2593,4887.323306,8.890760863,-15,2585.5,None,17,,,
1384,ENSG00000235823,TPM,2580,627.162959,Counts,2565,633.9855106,6.850291104,15,2572.5,None,36,,,
1416,ENSG00000249492,TPM,2622,235.3846481,Counts,2607,237.5965751,5.869813547,15,2614.5,None,3,,,
1446,ENSG00000279696,TPM,2660,229.4488941,Counts,2645,232.7194749,5.845885534,15,2652.5,None,1,,,
1457,ENSG00000187555,TPM,2673,1118.447435,Counts,2658,1121.060215,7.425940281,15,2665.5,None,22,,,
1483,ENSG00000066027,TPM,2704,534.5744305,Counts,2689,542.1289602,6.69163564,15,2696.5,None,5,,,
1538,ENSG00000163539,TPM,2776,7044.465907,Counts,2791,7142.677525,9.270099176,-15,2783.5,None,26,,,
1547,ENSG00000095777,TPM,2788,66.74368219,Counts,2773,65.90468721,4.602125815,15,2780.5,None,10,,,
1552,ENSG00000115128,TPM,2793,4176.66314,Counts,2808,4238.252266,8.74763632,-15,2800.5,None,2,,,
1712,ENSG00000006652,TPM,3011,2944.761214,Counts,3026,2985.94831,8.397899473,-15,3018.5,None,22,,,
1715,ENSG00000175087,TPM,3015,1630.627353,Counts,3030,1654.495085,7.807052392,-15,3022.5,None,4,,,
1723,ENSG00000183011,TPM,3026,273.7228908,Counts,3011,277.3243675,6.02195756,15,3018.5,None,7,,,
1754,ENSG00000165185,TPM,3066,1084.661357,Counts,3081,1099.631586,7.399078246,-15,3073.5,None,3,,,
1780,ENSG00000185040,TPM,3099,84.74368882,Counts,3114,82.15498081,4.834861686,-15,3106.5,None,3,,,
1814,ENSG00000196591,TPM,3139,1287.898583,Counts,3154,1306.241675,7.570968588,-15,3146.5,None,17,,,
1818,ENSG00000178878,TPM,3144,339.236697,Counts,3129,344.0678429,6.236899036,15,3136.5,None,5,,,
1826,ENSG00000277791,TPM,3155,3617.593861,Counts,3170,3670.651402,8.603906444,-15,3162.5,None,6,,,
1870,ENSG00000151304,TPM,3211,1041.513426,Counts,3196,1056.565955,7.35870121,15,3203.5,None,2,,,
7,ENSG00000054219,TPM,241,106.6559341,Counts,227,107.6297013,5.0781119,14,234,None,4,,,
14,ENSG00000124225,TPM,283,73.94573882,Counts,269,75.01533492,4.713606623,14,276,None,8,,,
29,ENSG00000132274,TPM,384,5347.208217,Counts,398,5424.704621,8.994614309,-14,391,None,11,,,
32,ENSG00000100234,TPM,393,7865.837077,Counts,407,7981.80237,9.380651615,-14,400,None,1,,,
40,ENSG00000168615,TPM,431,7914.621214,Counts,445,8031.705701,9.386851251,-14,438,None,28,,,
49,ENSG00000153246,TPM,475,46.73478373,Counts,461,43.22120367,4.224574049,14,468,None,3,,,
99,ENSG00000134802,TPM,612,77.84708495,Counts,598,79.16374846,4.765833548,14,605,None,26,,,
105,ENSG00000224261,TPM,622,74.9949046,Counts,608,75.71176355,4.726066472,14,615,None,1,,,
113,ENSG00000075413,TPM,647,2356.545791,Counts,661,2387.32135,8.17476104,-14,654,None,81,,,
130,ENSG00000272281,TPM,681,49.22765806,Counts,695,48.58803559,4.297580272,-14,688,None,7,,,
132,ENSG00000265168,TPM,684,17.72416647,Counts,670,17.95850559,3.28479162,14,677,None,1,,,
149,ENSG00000130037,TPM,730,86.49699284,Counts,716,87.7957541,4.870567307,14,723,None,1,,,
179,ENSG00000170445,TPM,803,383.7520201,Counts,789,388.0380853,6.359177705,14,796,None,30,,,
226,ENSG00000003402,TPM,895,96.37819801,Counts,909,89.65454598,4.950216071,-14,902,None,25,,,
244,ENSG00000255794,TPM,938,2334.364363,Counts,952,2367.787546,8.165721298,-14,945,None,33,,,
249,ENSG00000089775,TPM,944,667.6198068,Counts,958,670.855977,6.910798439,-14,951,None,4,,,
255,ENSG00000145824,TPM,958,8399.346725,Counts,972,8523.455793,9.446287575,-14,965,None,2,,,
264,ENSG00000104490,TPM,983,3452.574629,Counts,997,3493.621225,8.556295675,-14,990,None,30,,,
267,ENSG00000134321,TPM,989,154.3685301,Counts,1003,153.6566385,5.443269509,-14,996,None,5,,,
275,ENSG00000186187,TPM,999,86.46389565,Counts,1013,79.53004245,4.838097059,-14,1006,None,11,,,
278,ENSG00000054793,TPM,1002,1376.075712,Counts,1016,1396.376012,7.637361535,-14,1009,None,3,,,
292,ENSG00000151835,TPM,1019,2688.73511,Counts,1005,2727.208161,8.307049571,14,1012,None,5,,,
307,ENSG00000102900,TPM,1039,2723.599432,Counts,1053,2755.920172,8.319122551,-14,1046,None,21,,,
308,ENSG00000102531,TPM,1040,9340.027708,Counts,1054,9477.649062,9.552429109,-14,1047,None,6,,,
309,ENSG00000116830,TPM,1041,450.6474621,Counts,1027,435.607229,6.50496321,14,1034,None,7,,,
340,ENSG00000164761,TPM,1106,251.6809986,Counts,1092,254.4201729,5.937248789,14,1099,None,3,,,
345,ENSG00000079246,TPM,1114,21006.33714,Counts,1128,21311.64762,10.36287759,-14,1121,None,10,,,
358,ENSG00000139514,TPM,1134,979.8876145,Counts,1148,994.2059408,7.297761908,-14,1141,None,3,,,
379,ENSG00000113494,TPM,1175,5696.186227,Counts,1161,5683.150991,9.052254159,14,1168,None,20,,,
381,ENSG00000169116,TPM,1178,2106.889187,Counts,1192,2137.616428,8.063282541,-14,1185,None,2,,,
385,ENSG00000213965,TPM,1183,259.9033629,Counts,1169,263.823682,5.97079031,14,1176,None,1,,,
425,ENSG00000163032,TPM,1252,178.1942929,Counts,1238,177.8883056,5.587767047,14,1245,None,6,,,
427,ENSG00000133115,TPM,1257,266.3962134,Counts,1243,270.1224546,5.995101527,14,1250,None,2,,,
442,ENSG00000141232,TPM,1282,5710.464387,Counts,1296,5794.372477,9.060406694,-14,1289,None,3,,,
447,ENSG00000119969,TPM,1291,1577.211762,Counts,1305,1597.438984,7.773144746,-14,1298,None,12,,,
457,ENSG00000215252,TPM,1305,493.2982055,Counts,1291,476.524423,6.59517981,14,1298,None,11,,,
558,ENSG00000172765,TPM,1475,1411.248952,Counts,1489,1423.78893,7.660653013,-14,1482,None,15,,,
589,ENSG00000155100,TPM,1517,2447.221452,Counts,1503,2482.970207,8.213031149,14,1510,None,6,,,
602,ENSG00000184588,TPM,1536,967.6094828,Counts,1522,978.3714803,7.283994249,14,1529,None,18,,,
607,ENSG00000079215,TPM,1545,11820.42665,Counts,1531,11994.20838,9.78793813,14,1538,None,16,,,
662,ENSG00000133401,TPM,1621,191.6054932,Counts,1635,189.3185514,5.656917148,-14,1628,None,12,,,
697,ENSG00000108468,TPM,1669,480.2501727,Counts,1655,487.5441049,6.58482209,14,1662,None,6,,,
732,ENSG00000140015,TPM,1719,1474.167777,Counts,1705,1492.249356,7.705394203,14,1712,None,4,,,
761,ENSG00000083457,TPM,1759,646.7354034,Counts,1745,655.8987734,6.882114127,14,1752,None,9,,,
779,ENSG00000226239,TPM,1786,41.66999775,Counts,1772,42.2362215,4.1397657,14,1779,None,5,,,
789,ENSG00000152556,TPM,1798,2030.312052,Counts,1812,2059.26358,8.026151843,-14,1805,None,32,,,
810,ENSG00000251369,TPM,1829,398.537873,Counts,1815,404.2748826,6.398054546,14,1822,None,7,,,
837,ENSG00000075539,TPM,1863,2956.455864,Counts,1849,2985.504338,8.400481389,14,1856,None,21,,,
855,ENSG00000143337,TPM,1887,3406.151813,Counts,1873,3450.883923,8.543171567,14,1880,None,12,,,
900,ENSG00000089195,TPM,1943,212.8683516,Counts,1929,215.8587102,5.770810727,14,1936,None,5,,,
905,ENSG00000181026,TPM,1950,137.8586267,Counts,1936,139.8778749,5.336564356,14,1943,None,6,,,
1066,ENSG00000164347,TPM,2169,4690.039829,Counts,2183,4749.864998,8.862904378,-14,2176,None,10,,,
1077,ENSG00000270589,TPM,2181,93.44056106,Counts,2167,94.70692147,4.947297984,14,2174,None,1,,,
1123,ENSG00000144730,TPM,2245,1292.240452,Counts,2259,1311.079918,7.574445753,-14,2252,None,7,,,
1269,ENSG00000236989,TPM,2444,28.91719277,Counts,2458,29.40143779,3.775467884,-14,2451,None,2,,,
1284,ENSG00000163602,TPM,2462,1218.590384,Counts,2448,1236.403072,7.515775807,14,2455,None,4,,,
1289,ENSG00000092330,TPM,2468,323.7023006,Counts,2454,326.4772434,6.188142806,14,2461,None,15,,,
1489,ENSG00000033050,TPM,2714,1282.118459,Counts,2700,1297.589254,7.565748272,14,2707,None,5,,,
1491,ENSG00000111144,TPM,2716,5057.782409,Counts,2730,5132.052199,8.939031328,-14,2723,None,10,,,
1517,ENSG00000167721,TPM,2748,1375.289356,Counts,2762,1393.209928,7.636218598,-14,2755,None,5,,,
1558,ENSG00000288066,TPM,2799,2032.214478,Counts,2785,2062.195588,8.027252051,14,2792,None,1,,,
1579,ENSG00000064652,TPM,2830,934.6915939,Counts,2844,946.6316864,7.249930819,-14,2837,None,12,,,
1590,ENSG00000164978,TPM,2844,538.0997233,Counts,2830,545.9560719,6.69836393,14,2837,None,4,,,
1597,ENSG00000101146,TPM,2854,2612.394159,Counts,2868,2650.626383,8.278353942,-14,2861,None,9,,,
1611,ENSG00000028528,TPM,2869,455.9156026,Counts,2855,441.1543697,6.516921786,14,2862,None,14,,,
1688,ENSG00000024422,TPM,2981,96.25500995,Counts,2995,95.07373559,4.968366961,-14,2988,None,5,,,
