X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
2933,ENSG00000155366,STAR,1852,203.5820537,HISAT2,1878,193.4607635,5.704823384,-26,1865,NA,,,,,,
2934,ENSG00000156787,STAR,1862,581.5853468,HISAT2,1836,549.3638023,6.752582533,26,1849,NA,,,,,,
2935,ENSG00000103647,STAR,1998,196.1594853,HISAT2,1972,186.0520058,5.66706831,26,1985,NA,,,,,,
2936,ENSG00000187837,STAR,2307,446.3962662,HISAT2,2281,428.3200306,6.493082331,26,2294,1,,,,,,
2937,ENSG00000115738,STAR,2341,3874.164858,HISAT2,2315,3735.316717,8.655532072,26,2328,NA,,,,,,
2938,ENSG00000266918,STAR,2372,163.6670143,HISAT2,2398,159.3223884,5.494411185,-26,2385,NA,,,,,,
2939,ENSG00000260920,STAR,2667,231.5944472,HISAT2,2641,227.3867155,5.844378287,26,2654,NA,,,,,,
2940,ENSG00000115839,STAR,2785,3283.945874,HISAT2,2811,3173.338292,8.490975496,-26,2798,NA,,,,,,
2941,ENSG00000073921,STAR,2868,2266.086278,HISAT2,2842,2181.893329,8.11881281,26,2855,NA,,,,,,
2942,ENSG00000277462,STAR,2873,758.2786149,HISAT2,2847,744.8759558,7.030606864,26,2860,1,,,,,,
2943,ENSG00000172939,STAR,3226,1383.999929,HISAT2,3200,1349.274622,7.629799509,26,3213,6,,,,,,
2944,ENSG00000164978,STAR,3449,575.2053019,HISAT2,3423,544.3509985,6.742150182,26,3436,NA,,,,,,
2945,ENSG00000164615,STAR,3548,352.9648726,HISAT2,3574,331.2811656,6.251143392,-26,3561,2,,,,,,
2946,ENSG00000001497,STAR,3965,726.2671109,HISAT2,3939,687.3000806,6.975336496,26,3952,NA,,,,,,
2947,ENSG00000240541,STAR,106,7.919369389,HISAT2,131,7.509840593,2.457388961,-25,118.5,NA,,,,,,
2948,ENSG00000230309,STAR,112,10.08660201,HISAT2,137,9.645695023,2.701995208,-25,124.5,NA,,,,,,
2949,ENSG00000285869,STAR,166,11.18110819,HISAT2,191,11.00517141,2.814431829,-25,178.5,NA,,,,,,
2950,ENSG00000148677,STAR,173,214.7648346,HISAT2,198,200.5935962,5.752768279,-25,185.5,1,,,,,,
2951,ENSG00000111145,STAR,184,338.9716976,HISAT2,209,332.221532,6.22472171,-25,196.5,6,,,,,,
2952,ENSG00000255532,STAR,187,10.0129412,HISAT2,212,11.57641301,2.760082577,-25,199.5,NA,,,,,,
2953,ENSG00000231991,STAR,190,839.1574942,HISAT2,215,415.3259563,6.953512728,-25,202.5,NA,,,,,,
2954,ENSG00000238266,STAR,192,541.9499541,HISAT2,217,528.2750344,6.692192262,-25,204.5,NA,,,,,,
2955,ENSG00000159216,STAR,334,146.0800639,HISAT2,359,140.5338486,5.376883545,-25,346.5,NA,,,,,,
2956,ENSG00000087494,STAR,337,1405.038469,HISAT2,362,1355.928285,7.641565695,-25,349.5,NA,,,,,,
2957,ENSG00000145623,STAR,368,87.87309133,HISAT2,393,83.60081676,4.865019751,-25,380.5,NA,,,,,,
2958,ENSG00000157445,STAR,443,256.9293166,HISAT2,468,239.1251059,5.930896452,-25,455.5,NA,,,,,,
2959,ENSG00000188766,STAR,472,27.44836752,HISAT2,497,25.81189726,3.697698357,-25,484.5,NA,,,,,,
2960,ENSG00000094804,STAR,488,75.79210002,HISAT2,463,74.55071643,4.727984616,25,475.5,NA,,,,,,
2961,ENSG00000140287,STAR,498,127.9769468,HISAT2,523,123.7503352,5.246245424,-25,510.5,NA,,,,,,
2962,ENSG00000185567,STAR,580,402.5513286,HISAT2,555,391.9152892,6.394441518,25,567.5,4,,,,,,
2963,ENSG00000148488,STAR,602,25.92925928,HISAT2,627,25.0830126,3.649898617,-25,614.5,NA,,,,,,
2964,ENSG00000138166,STAR,776,138.3243673,HISAT2,801,131.7652296,5.319134097,-25,788.5,2,,,,,,
2965,ENSG00000144354,STAR,780,259.0795186,HISAT2,805,251.1672945,5.952368058,-25,792.5,NA,,,,,,
2966,ENSG00000226690,STAR,784,319.2827249,HISAT2,809,307.2870721,6.15893948,-25,796.5,6,,,,,,
2967,ENSG00000140090,STAR,797,345.9287629,HISAT2,822,329.1589075,6.235406733,-25,809.5,NA,,,,,,
2968,ENSG00000249054,STAR,860,120.7118599,HISAT2,835,85.53641022,5.096691056,25,847.5,NA,,,,,,
2969,ENSG00000176204,STAR,1014,391.7077119,HISAT2,989,376.946266,6.363339856,25,1001.5,NA,,,,,,
2970,ENSG00000248383,STAR,1112,74.20595441,HISAT2,1137,72.58633868,4.705007591,-25,1124.5,2,,,,,,
2971,ENSG00000105877,STAR,1113,567.4599467,HISAT2,1138,542.520157,6.73187695,-25,1125.5,NA,,,,,,
2972,ENSG00000091129,STAR,1270,1141.080394,HISAT2,1295,1108.055085,7.435501697,-25,1282.5,NA,,,,,,
2973,ENSG00000112186,STAR,1464,2025.226285,HISAT2,1439,1947.927042,8.006097466,25,1451.5,NA,,,,,,
2974,ENSG00000112530,STAR,1570,799.8176912,HISAT2,1545,764.7269423,7.075116454,25,1557.5,NA,,,,,,
2975,ENSG00000102898,STAR,1786,3041.1867,HISAT2,1761,2842.004338,8.403394703,25,1773.5,NA,,,,,,
2976,ENSG00000115425,STAR,1816,164.0745642,HISAT2,1791,154.882676,5.486935319,25,1803.5,NA,,,,,,
2977,ENSG00000174514,STAR,1946,348.1215607,HISAT2,1971,338.3908417,6.248655804,-25,1958.5,NA,,,,,,
2978,ENSG00000125835,STAR,2194,100.670395,HISAT2,2219,90.9223944,4.984507532,-25,2206.5,NA,,,,,,
2979,ENSG00000134602,STAR,2201,116.9944994,HISAT2,2176,115.83228,5.164275211,25,2188.5,NA,,,,,,
2980,ENSG00000236603,STAR,2345,1074.299455,HISAT2,2320,1377.177192,7.474708681,25,2332.5,NA,,,,,,
2981,ENSG00000163864,STAR,2348,223.6650406,HISAT2,2323,215.3177418,5.803096481,25,2335.5,NA,,,,,,
2982,ENSG00000078237,STAR,2497,755.8916034,HISAT2,2472,723.6460194,7.019041356,25,2484.5,4,,,,,,
2983,ENSG00000075413,STAR,2581,2554.751095,HISAT2,2606,2439.412299,8.236011875,-25,2593.5,NA,,,,,,
2984,ENSG00000119866,STAR,2637,688.794737,HISAT2,2612,668.6102089,6.930592358,25,2624.5,NA,,,,,,
2985,ENSG00000285531,STAR,2720,170.9969903,HISAT2,2695,154.6467176,5.514719643,25,2707.5,NA,,,,,,
2986,ENSG00000116984,STAR,2824,1041.294167,HISAT2,2799,1007.710789,7.342875988,25,2811.5,NA,,,,,,
2987,ENSG00000143320,STAR,3064,3343.105103,HISAT2,3039,3152.507294,8.500933466,25,3051.5,4,,,,,,
2988,ENSG00000121073,STAR,3092,479.9229523,HISAT2,3067,461.6971289,6.566351023,25,3079.5,NA,,,,,,
2989,ENSG00000250444,STAR,3182,229.456408,HISAT2,3207,179.9505032,5.766543353,-25,3194.5,1,,,,,,
2990,ENSG00000137509,STAR,3348,2731.803611,HISAT2,3323,2626.457781,8.305244864,25,3335.5,NA,,,,,,
2991,ENSG00000227992,STAR,194,10.38138266,HISAT2,218,10.25146941,2.741299103,-24,206,NA,,,,,,
2992,ENSG00000164588,STAR,212,11.13438021,HISAT2,236,11.14078663,2.815694518,-24,224,6,,,,,,
2993,ENSG00000156804,STAR,290,3931.756451,HISAT2,314,3823.677375,8.673101492,-24,302,6,,,,,,
2994,ENSG00000233129,STAR,291,9.03410409,HISAT2,315,9.027758317,2.606237699,-24,303,NA,,,,,,
2995,ENSG00000176907,STAR,295,168.3872337,HISAT2,319,161.8271222,5.518660179,-24,307,1,,,,,,
2996,ENSG00000283324,STAR,299,177.1741701,HISAT2,323,168.7275139,5.566579309,-24,311,1,,,,,,
2997,ENSG00000139926,STAR,315,1274.354429,HISAT2,339,1240.6808,7.546813065,-24,327,NA,,,,,,
2998,ENSG00000170890,STAR,500,17.33531151,HISAT2,476,17.20345509,3.255672026,24,488,NA,,,,,,
2999,ENSG00000218839,STAR,723,193.4010629,HISAT2,747,160.8434787,5.61248119,-24,735,NA,,,,,,
3000,ENSG00000243107,STAR,739,20.64416863,HISAT2,763,20.01606571,3.422704486,-24,751,NA,,,,,,
3001,ENSG00000170537,STAR,749,44.56607147,HISAT2,773,42.77224627,4.188930155,-24,761,NA,,,,,,
3002,ENSG00000226516,STAR,801,180.8907908,HISAT2,825,148.6037897,5.54201889,-24,813,NA,,,,,,
3003,ENSG00000279145,STAR,844,80.89903347,HISAT2,868,78.45064601,4.78852751,-24,856,NA,,,,,,
3004,ENSG00000197472,STAR,879,36.29461409,HISAT2,903,34.3664135,3.979267004,-24,891,NA,,,,,,
3005,ENSG00000104522,STAR,1040,37.72310374,HISAT2,1016,35.1645455,4.012870128,24,1028,16,,,,,,
3006,ENSG00000079101,STAR,1042,262.9941321,HISAT2,1066,252.8193544,5.964616875,-24,1054,NA,,,,,,
3007,ENSG00000167552,STAR,1075,117277.2297,HISAT2,1099,109747.5186,12.05612721,-24,1087,NA,,,,,,
3008,ENSG00000110195,STAR,1151,2467.303356,HISAT2,1175,2347.276878,8.199997662,-24,1163,NA,,,,,,
3009,ENSG00000248858,STAR,1189,76.80517023,HISAT2,1165,74.84683097,4.738201579,24,1177,NA,,,,,,
3010,ENSG00000148120,STAR,1258,340.22738,HISAT2,1234,327.2627604,6.222295991,24,1246,NA,,,,,,
3011,ENSG00000136267,STAR,1283,543.18755,HISAT2,1307,525.5413373,6.692031903,-24,1295,NA,,,,,,
3012,ENSG00000038210,STAR,1493,449.4087047,HISAT2,1469,438.3187205,6.505138209,24,1481,NA,,,,,,
3013,ENSG00000147324,STAR,1870,226.6978971,HISAT2,1846,214.931792,5.811631271,24,1858,2,,,,,,
3014,ENSG00000279289,STAR,1925,974.0870262,HISAT2,1901,951.5560777,7.279225772,24,1913,NA,,,,,,
3015,ENSG00000139641,STAR,2065,736.05807,HISAT2,2041,714.3931062,6.996914419,24,2053,NA,,,,,,
3016,ENSG00000114805,STAR,2076,2600.527833,HISAT2,2052,2522.263946,8.258852372,24,2064,NA,,,,,,
3017,ENSG00000140395,STAR,2257,4889.427925,HISAT2,2233,4697.470939,8.887122778,24,2245,16,,,,,,
3018,ENSG00000250893,STAR,2267,177.5051695,HISAT2,2243,175.9495271,5.581539256,24,2255,NA,,,,,,
3019,ENSG00000134308,STAR,2515,2343.302731,HISAT2,2491,2253.819452,8.151971098,24,2503,NA,,,,,,
3020,ENSG00000134982,STAR,2684,8113.310444,HISAT2,2660,7911.245365,9.39838992,24,2672,NA,,,,,,
3021,ENSG00000183354,STAR,2695,2320.75635,HISAT2,2671,2243.264597,8.143920884,24,2683,NA,,,,,,
3022,ENSG00000079819,STAR,2881,417.379791,HISAT2,2857,402.971702,6.427888193,24,2869,NA,,,,,,
3023,ENSG00000180008,STAR,3295,1650.200745,HISAT2,3271,1617.926054,7.807576641,24,3283,4,,,,,,
3024,ENSG00000124508,STAR,3549,884.9765309,HISAT2,3525,833.808301,7.171565176,24,3537,NA,,,,,,
3025,ENSG00000101182,STAR,3560,1256.511427,HISAT2,3584,1188.82201,7.523439406,-24,3572,NA,,,,,,
3026,ENSG00000143870,STAR,3572,4750.621166,HISAT2,3548,4550.352672,8.857344011,24,3560,NA,,,,,,
3027,ENSG00000100462,STAR,3592,384.7666664,HISAT2,3568,362.9678252,6.339036699,24,3580,NA,,,,,,
3028,ENSG00000221886,STAR,3650,410.413961,HISAT2,3626,402.2629556,6.415989259,24,3638,2,,,,,,
3029,ENSG00000100823,STAR,4094,2954.906672,HISAT2,4070,2841.244072,8.383782639,24,4082,NA,,,,,,
3030,ENSG00000259207,STAR,64,44.11307332,HISAT2,87,42.06511422,4.176625232,-23,75.5,3,,,,,,
3031,ENSG00000172061,STAR,115,7.713634189,HISAT2,138,7.465963482,2.437694134,-23,126.5,2,,,,,,
3032,ENSG00000196754,STAR,119,77.30172579,HISAT2,142,70.09485427,4.721611459,-23,130.5,NA,,,,,,
3033,ENSG00000222000,STAR,122,9.846485336,HISAT2,145,9.636112799,2.685432453,-23,133.5,NA,,,,,,
3034,ENSG00000248505,STAR,142,47.22036267,HISAT2,165,45.65928365,4.249209337,-23,153.5,NA,,,,,,
3035,ENSG00000173714,STAR,263,320.7249054,HISAT2,286,304.6359504,6.159186041,-23,274.5,2,,,,,,
3036,ENSG00000041982,STAR,273,666.7727079,HISAT2,296,637.7136238,6.893280543,-23,284.5,NA,,,,,,
3037,ENSG00000038427,STAR,284,6125.465181,HISAT2,307,5976.178388,9.117518076,-23,295.5,NA,,,,,,
3038,ENSG00000270164,STAR,411,32.90635522,HISAT2,434,31.58173327,3.885621982,-23,422.5,NA,,,,,,
3039,ENSG00000253197,STAR,437,16.0268574,HISAT2,414,15.27277545,3.163923006,23,425.5,NA,,,,,,
3040,ENSG00000248893,STAR,444,182.31352,HISAT2,467,153.5790986,5.557225933,-23,455.5,NA,,,,,,
3041,ENSG00000091138,STAR,456,40.7644176,HISAT2,433,39.46316602,4.102577257,23,444.5,NA,,,,,,
3042,ENSG00000090339,STAR,467,65.39439021,HISAT2,490,62.87783526,4.572991024,-23,478.5,5,,,,,,
3043,ENSG00000163492,STAR,596,281.4537164,HISAT2,619,274.0940914,6.036678711,-23,607.5,NA,,,,,,
3044,ENSG00000183873,STAR,635,14.1435909,HISAT2,658,13.96846375,3.050590787,-23,646.5,NA,,,,,,
3045,ENSG00000075035,STAR,687,91.4204469,HISAT2,664,90.05849851,4.91595602,23,675.5,NA,,,,,,
3046,ENSG00000095397,STAR,705,99.05317774,HISAT2,682,94.14576531,4.984469677,23,693.5,NA,,,,,,
3047,ENSG00000166483,STAR,798,2639.986523,HISAT2,821,2534.065893,8.270530078,-23,809.5,NA,,,,,,
3048,ENSG00000229124,STAR,826,72.62240297,HISAT2,849,70.77481167,4.682222045,-23,837.5,NA,,,,,,
3049,ENSG00000106819,STAR,841,195.3231581,HISAT2,864,189.7338642,5.670536192,-23,852.5,NA,,,,,,
3050,ENSG00000136237,STAR,889,153.1053149,HISAT2,866,146.1842827,5.421408318,23,877.5,NA,,,,,,
3051,ENSG00000177606,STAR,977,147.7798386,HISAT2,1000,138.4143319,5.379837465,-23,988.5,1,,,,,,
3052,ENSG00000183688,STAR,979,134.995698,HISAT2,956,128.7048055,5.295052547,23,967.5,2,,,,,,
3053,ENSG00000137727,STAR,1289,749.2208951,HISAT2,1266,725.4223025,7.013854364,23,1277.5,NA,,,,,,
3054,ENSG00000147606,STAR,1290,3353.552998,HISAT2,1313,3271.595027,8.515061022,-23,1301.5,10,,,,,,
3055,ENSG00000151967,STAR,1302,80.81596986,HISAT2,1279,77.36403372,4.783299524,23,1290.5,14,,,,,,
3056,ENSG00000104435,STAR,1306,1680.660199,HISAT2,1283,1600.613156,7.816403592,23,1294.5,NA,,,,,,
3057,ENSG00000130635,STAR,1342,102.7527513,HISAT2,1365,94.10791052,5.00934584,-23,1353.5,NA,,,,,,
3058,ENSG00000178449,STAR,1593,1699.576139,HISAT2,1570,1614.372019,7.826747219,23,1581.5,4,,,,,,
3059,ENSG00000180769,STAR,1596,222.49492,HISAT2,1573,214.1453751,5.797781515,23,1584.5,NA,,,,,,
3060,ENSG00000168575,STAR,1609,718.7930198,HISAT2,1586,692.1728179,6.970616859,23,1597.5,NA,,,,,,
3061,ENSG00000116830,STAR,1691,419.1149632,HISAT2,1714,402.6677167,6.430443122,-23,1702.5,NA,,,,,,
3062,ENSG00000026950,STAR,1739,569.4837308,HISAT2,1762,540.7379288,6.733226514,-23,1750.5,NA,,,,,,
3063,ENSG00000246203,STAR,1741,66.16572097,HISAT2,1718,67.12535394,4.60245047,23,1729.5,NA,,,,,,
3064,ENSG00000186479,STAR,1759,163.0338305,HISAT2,1782,157.6580952,5.488370946,-23,1770.5,3,,,,,,
3065,ENSG00000097046,STAR,1801,728.3953245,HISAT2,1778,707.5971311,6.986745639,23,1789.5,NA,,,,,,
3066,ENSG00000247400,STAR,2278,235.055602,HISAT2,2301,229.368589,5.857189725,-23,2289.5,NA,,,,,,
3067,ENSG00000226833,STAR,2328,87.66466263,HISAT2,2305,82.62837612,4.859648443,23,2316.5,NA,,,,,,
3068,ENSG00000196072,STAR,2358,2487.898193,HISAT2,2335,2395.782467,8.212240009,23,2346.5,NA,,,,,,
3069,ENSG00000181472,STAR,2411,297.9201942,HISAT2,2388,290.399885,6.093840922,23,2399.5,1,,,,,,
3070,ENSG00000147459,STAR,2467,744.4593415,HISAT2,2444,724.641731,7.009210365,23,2455.5,NA,,,,,,
3071,ENSG00000110436,STAR,2522,733.2006565,HISAT2,2499,721.6292851,6.997609967,23,2510.5,NA,,,,,,
3072,ENSG00000168175,STAR,2574,8899.30724,HISAT2,2551,8574.661833,9.486959335,23,2562.5,NA,,,,,,
3073,ENSG00000148798,STAR,2584,351.9440511,HISAT2,2561,340.1715463,6.257724721,23,2572.5,NA,,,,,,
3074,ENSG00000131473,STAR,3059,1286.568517,HISAT2,3036,1224.994228,7.549117271,23,3047.5,NA,,,,,,
3075,ENSG00000112249,STAR,3233,2885.031093,HISAT2,3210,2796.151614,8.362433936,23,3221.5,NA,,,,,,
3076,ENSG00000113312,STAR,3672,3930.168111,HISAT2,3649,3826.535424,8.673074229,23,3660.5,NA,,,,,,
3077,ENSG00000107614,STAR,3679,786.998273,HISAT2,3702,764.078364,7.063936001,-23,3690.5,NA,,,,,,
3078,ENSG00000088726,STAR,45,8.526437919,HISAT2,67,7.404138708,2.503769888,-22,56,NA,,,,,,
3079,ENSG00000205277,STAR,79,17.61430067,HISAT2,101,12.3309059,3.16883453,-22,90,6,,,,,,
3080,ENSG00000102359,STAR,101,133.4534713,HISAT2,123,129.5047624,5.28930615,-22,112,9,,,,,,
3081,ENSG00000197747,STAR,279,894.0224687,HISAT2,301,847.6357551,7.183749574,-22,290,4,,,,,,
3082,ENSG00000102554,STAR,384,199.1162772,HISAT2,406,192.3179878,5.687908044,-22,395,NA,,,,,,
3083,ENSG00000258837,STAR,389,32.27312547,HISAT2,411,31.66478913,3.873396932,-22,400,NA,,,,,,
3084,ENSG00000169403,STAR,449,40.22018852,HISAT2,471,37.99911186,4.081255007,-22,460,NA,,,,,,
3085,ENSG00000171621,STAR,464,17.53535781,HISAT2,486,15.88017638,3.237715086,-22,475,NA,,,,,,
3086,ENSG00000065361,STAR,594,17.99260336,HISAT2,572,18.59100482,3.306450921,22,583,NA,,,,,,
3087,ENSG00000100526,STAR,620,486.3107151,HISAT2,642,465.7696031,6.578133249,-22,631,NA,,,,,,
3088,ENSG00000237613,STAR,629,202.3304775,HISAT2,607,167.7624888,5.656731823,22,618,NA,,,,,,
3089,ENSG00000105954,STAR,686,17.2218873,HISAT2,708,17.01457573,3.247625569,-22,697,1,,,,,,
3090,ENSG00000264324,STAR,716,28.67513946,HISAT2,694,28.1572428,3.755457165,22,705,NA,,,,,,
3091,ENSG00000157087,STAR,914,840.9137185,HISAT2,936,802.8832166,7.124764314,-22,925,NA,,,,,,
3092,ENSG00000125966,STAR,920,50.02666826,HISAT2,898,47.50807232,4.30109724,22,909,NA,,,,,,
3093,ENSG00000058866,STAR,939,249.638518,HISAT2,961,242.8212884,5.916334567,-22,950,NA,,,,,,
3094,ENSG00000059377,STAR,1017,32.32624527,HISAT2,1039,29.87182898,3.85570997,-22,1028,NA,,,,,,
3095,ENSG00000137571,STAR,1074,174.4743198,HISAT2,1096,169.6983287,5.558076256,-22,1085,NA,,,,,,
3096,ENSG00000189159,STAR,1119,436.6019929,HISAT2,1141,405.8696647,6.460744204,-22,1130,NA,,,,,,
3097,ENSG00000140538,STAR,1133,135.0031975,HISAT2,1111,129.2293505,5.296404903,22,1122,NA,,,,,,
3098,ENSG00000134369,STAR,1160,2624.641077,HISAT2,1182,2528.239789,8.26584587,-22,1171,NA,,,,,,
3099,ENSG00000146242,STAR,1173,258.8940396,HISAT2,1195,244.3171677,5.942937485,-22,1184,6,,,,,,
3100,ENSG00000151835,STAR,1622,2773.895917,HISAT2,1644,2718.411429,8.326783404,-22,1633,NA,,,,,,
3101,ENSG00000261801,STAR,1668,482.1058839,HISAT2,1690,468.9097879,6.57446307,-22,1679,NA,,,,,,
3102,ENSG00000165434,STAR,1704,4392.200237,HISAT2,1682,4281.878493,8.784642885,22,1693,2,,,,,,
3103,ENSG00000136205,STAR,1873,338.6995565,HISAT2,1895,329.6879785,6.221670195,-22,1884,NA,,,,,,
3104,ENSG00000137501,STAR,1894,1315.911898,HISAT2,1872,1276.189208,7.57763716,22,1883,NA,,,,,,
3105,ENSG00000135749,STAR,1938,640.9100185,HISAT2,1916,589.0927471,6.84103453,22,1927,NA,,,,,,
3106,ENSG00000184009,STAR,1997,21319.82765,HISAT2,1975,20384.49005,10.35812601,22,1986,NA,,,,,,
3107,ENSG00000185947,STAR,2038,1523.380618,HISAT2,2016,1480.835527,7.724799381,22,2027,NA,,,,,,
3108,ENSG00000198887,STAR,2144,3414.51066,HISAT2,2122,3312.606967,8.531256664,22,2133,4,,,,,,
3109,ENSG00000245556,STAR,2150,493.0130154,HISAT2,2128,465.8243098,6.587446938,22,2139,NA,,,,,,
3110,ENSG00000012660,STAR,2312,4568.27285,HISAT2,2290,4451.236698,8.823779134,22,2301,NA,,,,,,
3111,ENSG00000177599,STAR,2321,167.8151607,HISAT2,2343,161.1789344,5.515058981,-22,2332,NA,,,,,,
3112,ENSG00000037241,STAR,2655,2255.091838,HISAT2,2633,2084.78542,8.100915199,22,2644,6,,,,,,
3113,ENSG00000166762,STAR,2859,354.6755451,HISAT2,2837,340.2227685,6.262992331,22,2848,NA,,,,,,
3114,ENSG00000117408,STAR,3034,354.7077882,HISAT2,3056,343.3534743,6.266031982,-22,3045,NA,,,,,,
3115,ENSG00000166822,STAR,3500,833.3769327,HISAT2,3522,793.1330261,7.114723468,-22,3511,NA,,,,,,
3116,ENSG00000143498,STAR,3511,608.7566244,HISAT2,3489,591.9862066,6.807658361,22,3500,NA,,,,,,
3117,ENSG00000138785,STAR,3609,1189.721431,HISAT2,3631,1140.815515,7.473142488,-22,3620,NA,,,,,,
3118,ENSG00000112851,STAR,3759,5089.121129,HISAT2,3737,4965.116602,8.932170175,22,3748,NA,,,,,,
3119,ENSG00000061337,STAR,70,11.3557066,HISAT2,49,10.86426488,2.820654758,21,59.5,NA,,,,,,
3120,ENSG00000147573,STAR,88,11.06105245,HISAT2,109,10.59267819,2.794679877,-21,98.5,NA,,,,,,
3121,ENSG00000265190,STAR,132,10.93573904,HISAT2,153,10.47957295,2.783499329,-21,142.5,8,,,,,,
3122,ENSG00000261837,STAR,136,9.394602282,HISAT2,157,8.888516814,2.627480627,-21,146.5,NA,,,,,,
3123,ENSG00000179676,STAR,147,150.7338151,HISAT2,168,142.6506102,5.402943653,-21,157.5,NA,,,,,,
3124,ENSG00000132688,STAR,209,127.304643,HISAT2,230,120.4926835,5.234050727,-21,219.5,NA,,,,,,
3125,ENSG00000272281,STAR,231,43.87325755,HISAT2,252,41.52169114,4.168742184,-21,241.5,NA,,,,,,
3126,ENSG00000211455,STAR,333,12373.78436,HISAT2,354,12077.29612,9.82078139,-21,343.5,13,,,,,,
3127,ENSG00000169306,STAR,379,195.764625,HISAT2,400,184.8995058,5.663704571,-21,389.5,NA,,,,,,
3128,ENSG00000113763,STAR,381,10.97047552,HISAT2,360,10.04970396,2.772296648,21,370.5,NA,,,,,,
3129,ENSG00000140416,STAR,405,2625.475542,HISAT2,426,2457.535479,8.256929971,-21,415.5,NA,,,,,,
3130,ENSG00000112175,STAR,445,208.1763758,HISAT2,466,201.8567768,5.733680262,-21,455.5,1,,,,,,
3131,ENSG00000100345,STAR,527,573.6184409,HISAT2,548,542.8096741,6.739364175,-21,537.5,NA,,,,,,
3132,ENSG00000238276,STAR,547,162.5452261,HISAT2,526,156.1394522,5.483197947,21,536.5,NA,,,,,,
3133,ENSG00000287081,STAR,552,208.3687431,HISAT2,573,203.0856258,5.736286954,-21,562.5,NA,,,,,,
3134,ENSG00000270069,STAR,603,74.3541909,HISAT2,624,73.08960249,4.708619806,-21,613.5,NA,,,,,,
3135,ENSG00000147576,STAR,689,219.3536637,HISAT2,710,213.0052669,5.786456478,-21,699.5,NA,,,,,,
3136,ENSG00000174482,STAR,820,410.2714329,HISAT2,841,399.7763251,6.413720555,-21,830.5,NA,,,,,,
3137,ENSG00000166664,STAR,911,106.159769,HISAT2,890,100.6069466,5.052821109,21,900.5,3,,,,,,
3138,ENSG00000197299,STAR,1102,236.5939214,HISAT2,1081,230.4031548,5.863050038,21,1091.5,NA,,,,,,
3139,ENSG00000110318,STAR,1294,2021.097045,HISAT2,1315,1949.560238,8.004992344,-21,1304.5,NA,,,,,,
3140,ENSG00000104327,STAR,1319,3919.691656,HISAT2,1340,3858.147716,8.673985895,-21,1329.5,11,,,,,,
3141,ENSG00000169981,STAR,1442,424.6069125,HISAT2,1421,411.5722933,6.446343528,21,1431.5,6,,,,,,
3142,ENSG00000139329,STAR,1719,125.0105349,HISAT2,1698,122.6396832,5.227521316,21,1708.5,3,,,,,,
3143,ENSG00000173611,STAR,1734,2397.682594,HISAT2,1713,2334.509249,8.178901722,21,1723.5,NA,,,,,,
3144,ENSG00000151692,STAR,1760,357.3899729,HISAT2,1739,347.3848754,6.274917208,21,1749.5,NA,,,,,,
3145,ENSG00000175984,STAR,1794,554.6974813,HISAT2,1815,536.1849125,6.712700928,-21,1804.5,NA,,,,,,
3146,ENSG00000167306,STAR,1846,673.5668764,HISAT2,1825,659.9572356,6.911294503,21,1835.5,NA,,,,,,
3147,ENSG00000147862,STAR,2012,2064.139534,HISAT2,1991,1974.401097,8.023336144,21,2001.5,NA,,,,,,
3148,ENSG00000183690,STAR,2236,1489.659145,HISAT2,2215,1425.495718,7.697306134,21,2225.5,NA,,,,,,
3149,ENSG00000231806,STAR,2294,248.4120891,HISAT2,2273,242.3310078,5.912360713,21,2283.5,NA,,,,,,
3150,ENSG00000059804,STAR,2296,10974.93128,HISAT2,2275,10448.23353,9.692707757,21,2285.5,NA,,,,,,
3151,ENSG00000185201,STAR,2366,1923.419479,HISAT2,2345,1608.930951,7.911281846,21,2355.5,NA,,,,,,
3152,ENSG00000115514,STAR,2422,2499.197224,HISAT2,2401,2374.684811,8.212443527,21,2411.5,NA,,,,,,
3153,ENSG00000148154,STAR,2529,1333.104415,HISAT2,2508,1283.605757,7.588276736,21,2518.5,NA,,,,,,
3154,ENSG00000281501,STAR,2576,136.7353873,HISAT2,2555,131.3767086,5.310363231,21,2565.5,NA,,,,,,
3155,ENSG00000018510,STAR,2811,5370.28216,HISAT2,2790,5197.488794,8.983317626,21,2800.5,NA,,,,,,
3156,ENSG00000130713,STAR,3319,692.7632367,HISAT2,3298,660.6482231,6.930580147,21,3308.5,NA,,,,,,
3157,ENSG00000265241,STAR,3765,6257.96244,HISAT2,3744,5965.293943,9.131363116,21,3754.5,9,,,,,,
3158,ENSG00000153936,STAR,3915,1440.779321,HISAT2,3894,1406.529686,7.670449121,21,3904.5,NA,,,,,,
3159,ENSG00000249237,STAR,25,8.320351114,HISAT2,45,8.693652655,2.539014195,-20,35,NA,,,,,,
3160,ENSG00000159200,STAR,183,1864.393795,HISAT2,203,1816.601987,7.927574974,-20,193,NA,,,,,,
3161,ENSG00000248984,STAR,227,7.984153109,HISAT2,247,7.992846479,2.483286701,-20,237,NA,,,,,,
3162,ENSG00000115641,STAR,240,146.5304455,HISAT2,220,142.1035175,5.38257673,20,230,NA,,,,,,
3163,ENSG00000181104,STAR,336,2551.168255,HISAT2,356,2478.029395,8.240169569,-20,346,2,,,,,,
